x,y,theta
-0.09263841218787075,5.6319178392061007,9.3886112012276826
-0.14262327451965873,5.6324224495093,9.4402216226056197
-0.19256924015895663,5.6303744185845668,9.4913261098860584
-0.24234512809082598,5.6257763307047846,9.5431170938008822
-0.29181069137059462,5.6185751401726343,9.596853285496298
-0.34080387614164082,5.6086647848435005,9.6537036699626899
-0.38912949089047383,5.5958988419192055,9.7145866140827994
-0.43655170774349306,5.5801123589898021,9.780026117592822
-0.48279319657043801,5.5611507856921909,9.8500325687632415
-0.52754387837357253,5.5389029196084438,9.9240253668689444
-0.57048103888623303,5.513332352715544,10.000850015821733
-0.61129838266860059,5.4844986040810664,10.078951656215272
-0.64973561790066403,5.4525590603333338,10.156700750626296
-0.6855972917548947,5.4177494886669342,10.232753576585655
-0.71875436829085759,5.3803512316879152,10.306269305354341
-0.74913254093639592,5.3406593515648435,10.376857887900089
-0.77670021907605602,5.2989635202494458,10.444262180041706
-0.8014704874757812,5.255544819637878,10.507919306088668
-0.82352298047836014,5.2106819371626312,10.56666280020592
-0.84303505454617012,5.1646544112443067,10.618843931500116
-0.86029590743630224,5.1177333197519648,10.662948817431412
-0.87567886961167352,5.0701609263725596,10.698407346027535
-0.88957276925872186,5.0221306612557504,10.726052223793133
-0.90230401333052557,4.9737781036533173,10.747882964128332
-0.91408863644890181,4.9251856143814843,10.766285623912371
-0.92503218633039608,4.8763966136963939,10.783214248708697
-0.93516521187968316,4.8274328059986793,10.799776302702025
-0.9444869698660604,4.7783080960375584,10.816303620131931
-0.95299627403260745,4.7290361534579031,10.832678848888833
-0.96070446932095466,4.6796325172705115,10.848642429892525
-0.96763660262711559,4.6301139705205436,10.863955766196202
-0.97382836599376299,4.5804973407573657,10.878444479587824
-0.97932288591027172,4.5307985900912495,10.89199116264024
-0.98416827486846992,4.4810322797845155,10.90452205489099
-0.98841567346674941,4.431211293381117,10.915999847463375
-0.99211748223726182,4.3813467287189782,10.926420382836113
-0.99532571948396809,4.3314479132390566,10.93580885172876
-0.99809063339518889,4.2815225153927869,10.944212781422944
-1.0004597694684572,4.2315767251250014,10.951691987291639
-1.0024776006549916,4.1816154699405228,10.958308622710085
-1.0041856048025537,4.131642631293305,10.964121608365108
-1.0056224662447062,4.0816612352016062,10.969187922567762
-1.0068240363016336,4.0316736077618023,10.973569423737386
-1.0078228618376146,3.9816815014204789,10.977340362690647
-1.0086474011862199,3.9316862041878866,10.980589817926965
-1.009321313975541,3.8816886407321669,10.98341596656719
-1.0098632535334453,3.8316894664890371,10.985914080240548
-1.0102873598405724,3.7816891498173266,10.988164054010452
-1.0106043010515537,3.7316880362168496,10.990223232674126
-1.0108224851937722,3.681686392114417,10.992126578128433
-1.01094908579232,3.6316844306162541,10.993892033624071
-1.0109907175888302,3.5816823247501945,10.995527242499044
-1.0109537904972228,3.5316802138892345,10.997034829784182
-1.0108446572492584,3.4816782072907744,10.998415459066504
-1.0106696617088242,3.431676386716084,10.999669191673867
-1.0104351506330873,3.3816748088454487,11.000795954487124
-1.0101474752371802,3.3316735076726851,11.001795662956297
-1.0098129906834301,3.2816724969084632,11.002668244741798
-1.0094380553090523,3.2316717723931383,11.003413642401702
-1.009029029870872,3.1816713145170246,11.004031813038477
-1.0085922768295434,3.1316710906466412,11.004522727737912
-1.0081341596685223,3.0816710575553388,11.004886371088331
-1.0076610422414185,3.0316711638569722,11.005122740796814
-1.0071792881413102,2.9816713524414027,11.005231847402877
-1.0066952600855827,2.9316715629104806,11.005213714089891
-1.0062153193098398,2.881671734013489,11.005068376594377
-1.0057458249644406,2.8316718060807853,11.00479588321301
-1.0052931335072226,2.7816717234545503,11.004396294907245
-1.0048635980859835,2.7316714369155459,11.003869685508784
-1.0044635679039684,2.6816709061045665,11.003216142119845
-1.0040993875525541,2.6316701019376092,11.002435766834708
-1.0037773961917458,2.5816690090140018,11.001528687786749
-1.0035039257622504,2.5316676280197146,11.000495117422009
-1.0032852943195123,2.4816659781344561,10.999335583650716
-1.0031277811077666,2.4316640994430214,10.998051627005408
